杂物,炼钢炉,行车支架,墙,钢架,轨道车,挖掘机,废料堆,过道,索具,半成品堆料,板房,平台,喷煤气设备,Label
0,0.46310112,1.7078717,1.7017263,0,0.3784649,0,0,1.6323216,0,0,0,0,0,1
0,0.43750829,1.5400095,1.50112,0,0.31025758,0,0,1.4461591,0,0,0,0,0,1
0,0.392628,1.413109,1.4147701,0,0.29755384,0,0,1.3721694,0,0,0,0,0,1
0.070235915,1.2130613,1.5263546,1.693371,0,0.18136194,0,0,1.1478571,0,0,0,0,0,1
0.031227835,0.8370096,1.2578218,1.2701076,0,0.16245684,0,0,0.89302033,0,0,0,0,0,1
0.14359365,1.6272722,1.686697,1.9879409,0,0.15271178,0,0,1.2640039,0,0,0,0,0,1
0.14359365,1.6272722,1.686697,1.9879409,0,0.15271178,0,0,1.2640039,0,0,0,0,0,1
0.057689495,0.8878261,1.1676135,1.1554015,0,0.1086244,0,0,0.7600124,0,0,0,0,0,1
0.057689495,0.8878261,1.1676135,1.1554015,0,0.1086244,0,0,0.7600124,0,0,0,0,0,1
0.026915476,0.67424744,1.0644243,0.9922904,0,0.13018869,0,0,0.68815064,0,0,0,0,0,1
0.026915476,0.67424744,1.0644243,0.9922904,0,0.13018869,0,0,0.68815064,0,0,0,0,0,1
0.010838628,0.36786598,0.8729467,0.7037485,0,0.13341573,0,0,0.5582745,0.059730828,0,0,0,0,1
0,0.3060999,0.7569402,0.53735816,0,0.11638038,0,0,0.39865863,0.07185891,0,0,0,0,1
0,0.31161398,0.7318723,0.50091547,0,0.10590267,0,0,0.36208373,0.07051187,0,0,0,0,1
0.007653341,0.09564152,0.4994983,0.1667253,0,0.065122336,0,0,0.15853651,0.1292416,0,0,0,0,1
0.014623866,0.1360683,0.5208962,0.19942097,0,0.06367773,0,0,0.18210696,0.11529807,0,0,0,0,1
0.007653341,0.09564152,0.4994983,0.1667253,0,0.065122336,0,0,0.15853651,0.1292416,0,0,0,0,1
0,0.050401628,0.4742055,0.13470773,0,0.06037709,0,0,0.13558586,0.13819242,0,0,0,0,1
0.005358219,0.044039384,0.49912766,0.16616975,0,0.077482805,0,0,0.16699396,0.13757473,0,0,0,0,1
0.12452413,1.7132479,1.8134394,2.192513,0,0.21370067,0,0,1.4032828,0,0,0,0,0,1
0.13584983,1.5490888,1.8128667,2.1866817,0,0.25336915,0,0,1.4906746,0,0,0,0,0,1
0.08395371,1.2147769,1.6582329,1.9043816,0,0.2527758,0,0,1.3473234,0,0,0,0,0,1
0.052099094,0.9415158,1.3340173,1.4126455,0,0.18581618,0,0,0.96913844,0,0,0,0,0,1
0.002648462,0.6643574,1.1373212,1.0847243,0,0.16632633,0,0,0.76502776,0,0,0,0,0,1
0.002042681,0.7372576,1.2151419,1.2048566,0,0.1759061,0,0,0.8285467,0,0,0,0,0,1
0.001436908,0.8101578,1.2929626,1.3249887,0,0.18548587,0,0,0.89206547,0,0,0,0,0,1
0,0.76853186,1.2450447,1.250806,0,0.18129471,0,0,0.8368111,0,0,0,0,0,1
0,0.5387039,0.9893144,0.8784667,0,0.14646974,0,0,0.5914875,0.017745316,0,0,0,0,1
0,0.3772583,0.8235526,0.636159,0,0.12107389,0,0,0.4487185,0.064877026,0,0,0,0,1
0.001748648,0.49883032,0.9155401,0.7627113,0,0.12459954,0,0,0.5411654,0.018880315,0,0,0,0,1
0.003551036,0.5005169,0.89016604,0.72914606,0,0.118561015,0,0,0.50916123,0.015359394,0,0,0,0,1
0.001748648,0.49883032,0.9155401,0.7627113,0,0.12459954,0,0,0.5411654,0.018880315,0,0,0,0,1
0.001524448,0.49295425,0.938427,0.7953414,0,0.1331645,0,0,0.5740563,0.021304272,0,0,0,0,1
0.021534085,0.67391557,1.1512761,1.1015093,0,0.15841949,0,0,0.80704504,0,0,0,0,0,1
0.015057534,0.49809432,0.9739753,0.8498832,0,0.13941357,0,0,0.6360782,0.020113274,0,0,0,0,1
0.02417294,0.34881514,0.7814822,0.5803006,0,0.1083903,0,0,0.44091314,0.048490375,0,0,0,0,1
0.02417294,0.34881514,0.7814822,0.5803006,0,0.1083903,0,0,0.44091314,0.048490375,0,0,0,0,1
0.04415439,0.8098432,1.2904115,1.3597053,0,0.22281812,0,0,0.98137647,0,0,0,0,0,1
0.060486443,1.1336197,1.7157936,1.9547354,0,0.27650845,0,0,1.4524719,0,0,0,0,0,1
0.08331525,1.3897485,1.9973016,2.3375762,0,0.28272617,0,0,1.7389446,0,0,0,0,0,1
0.068726055,1.0539985,1.5560741,1.7278249,0,0.23447368,0,0,1.2583172,0,0,0,0,0,1
0.056932285,0.9798703,1.4788046,1.6399872,0,0.25613695,0,0,1.1910855,0,0,0,0,0,1
0,0.3449313,0.971562,0,0,0,0,0.82625294,0,0,0,0,0,0,1
0,0.28617764,1.0926027,0,0,0,0,0.89338946,0,0,0,0,0,0,1
0,0.48848012,0.5896572,0,0.006667186,0,0,0.5956657,0,0,0,0,0,0,1
0,0.48848012,0.5896572,0,0.006667186,0,0,0.5956657,0,0,0,0,0,0,1
0,0.4171711,0.5445397,0,0.015480582,0,0,0.5547281,0,0,0,0,0,0,1
0,0.4171711,0.5445397,0,0.015480582,0,0,0.5547281,0,0,0,0,0,0,1
0,0.3329897,0.78546363,0,0,0,0,0.68822414,0,0,0,0,0,0,1
0,0.3329897,0.78546363,0,0,0,0,0.68822414,0,0,0,0,0,0,1
0,0.23767108,1.2317258,0,0,0,0,0.9683749,0,0,0,0,0,0,1
0,0.30963218,1.2286988,0,0,0,0,1.0678837,0,0,0,0,0,0,1
0,0.34583515,1.4853692,0,0,0,0,1.326359,0,0,0,0,0,0,1
0,0.38850108,1.4421473,0,0,0,0,1.3834205,0,0,0,0,0,0,1
0,0.4204471,1.7137626,0,0,0,0,1.627357,0,0,0,0,0,0,1
0,0.38850108,1.4421473,0,0,0,0,1.3834205,0,0,0,0,0,0,1
0,0.36698,1.1586839,0,0,0,0,1.1214095,0,0,0,0,0,0,1
0,0.3415237,0.9080648,0,0,0,0,0.8195259,0,0,0,0,0,0,1
0,0.47862977,0.6475319,0,0,0,0,0.6165587,0,0,0,0,0,0,1
0,0.43179238,0.8508881,0,0,0,0,0.6836891,0,0,0,0,0,0,1
0,0.31849226,1.2505026,0,0,0,0,0.9170325,0,0,0,0,0,0,1
0,0.3660301,0.87952393,0,0,0,0,0.71775514,0,0,0,0,0,0,1
0,0.25440747,1.287616,0,0,0,0,1.0005348,0,0,0,0,0,0,1
0,0.2293954,1.3864012,0,0,0,0,1.0192096,0,0,0,0,0,0,1
0,0.20688602,1.4835876,0,0,0,0,1.03053,0,0,0,0,0,0,1
0,0.23503104,1.7480972,0,0,0,0,1.2913823,0,0,0,0,0,0,1
0,0.30484974,1.3480413,0,0,0,0,1.0880961,0,0,0,0,0,0,1
0,0.31455863,1.591969,0,0,0,0,1.3409264,0,0,0,0,0,0,1
0,0.36488295,2.028525,0,0,0,0,1.7585418,0,0,0,0,0,0,1
0,0.4079144,2.2813525,0,0,0,0,2.0125048,0,0,0,0,0,0,1
0,0.36488295,2.028525,0,0,0,0,1.7585418,0,0,0,0,0,0,1
0,0.32185143,1.7756976,0,0,0,0,1.5045788,0,0,0,0,0,0,1
0,0.27490908,1.831333,0,0,0,0,1.4341121,0,0,0,0,0,0,1
0,0.24855326,1.2856797,0,0,0,0,0.976504,0,0,0,0,0,0,1
0,0.29078943,0.99759996,0,0,0,0,0.7150606,0,0,0,0,0,0,1
0,0.29078943,0.99759996,0,0,0,0,0.7150606,0,0,0,0,0,0,1
0,0.30309543,1.1092312,0,0,0,0,0.8195104,0,0,0,0,0,0,1
0,0.23617361,1.5148047,0,0,0,0,0.9620961,0,0,0,0,0,0,1
0,0.22892767,1.6588393,0,0,0,0,0.9677353,0,0,0,0,0,0,1
0,0.27651787,1.2447793,0,0,0,0,0.79211277,0,0,0,0,0,0,1
0,0.2573469,1.3996391,0,0,0,0,1.0057487,0,0,0,0,0,0,1
0,0.82057154,1.1204233,0,0,0.15540606,0,0.7453632,0.7199701,0,0,0,0,0,1
0,0.74320847,1.02951,0,0,0.17453551,0,0.7169379,0.6562884,0,0,0,0,0,1
0,0.8332691,0.98225605,0,0,0.16914259,0,0.71904063,0.6281847,0,0,0,0,0,1
0,0.8332691,0.98225605,0,0,0.16914259,0,0.71904063,0.6281847,0,0,0,0,0,1
0,0.6780053,0.8295741,0,0,0.18822086,0,0.619268,0.49874306,0,0,0,0,0,1
0,0.6780053,0.8295741,0,0,0.18822086,0,0.619268,0.49874306,0,0,0,0,0,1
0,0.6712986,0.8942617,0,0,0.19245544,0,0.6554472,0.55366445,0,0,0,0,0,1
0,0.6712986,0.8942617,0,0,0.19245544,0,0.6554472,0.55366445,0,0,0,0,0,1
0,0.6778549,0.948955,0,0,0.14225739,0,0.78769237,0.587526,0,0,0,0,0,1
0,0.5771204,0.82367253,0,0,0.14962754,0,0.8822265,0.5782287,0,0,0,0,0,1
0,0.52968466,0.8291029,0,0,0.11292421,0,1.1513853,0.66684496,0,0,0.027861897,0,0,1
0,0.4079131,0.7024415,0,0,0.17307615,0,1.6314957,0.74896085,0,0,0.11475465,0,0,1
0,0.41488606,0.7485362,0,0,0.20292956,0,1.9530259,0.8888646,0,0,0.14014481,0,0,1
0,0.4079131,0.7024415,0,0,0.17307615,0,1.6314957,0.74896085,0,0,0.11475465,0,0,1
0,0.43163258,0.67395574,0,0,0.14875813,0,1.2979157,0.6055131,0,0,0.08055989,0,0,1
0,0.45708475,0.6291795,0,0,0.12268295,0,0.9404493,0.42370313,0,0,0.047665894,0,0,1
0,0.8646178,1.1366608,0,0,0.13944319,0,0.7328266,0.77792394,0,0,0,0,0,1
0,0.76120496,1.2030077,0,0,0.23668917,0,0.9389031,1.0616007,0,0,0,0,0,1
0,0.70695317,1.170022,0,0,0.21292095,0,0.91901964,1.0167544,0,0,0,0,0,1
0,0.64948404,0.9801155,0,0,0.20402168,0,0.77793,0.74530643,0,0,0,0,0,1
0,0.641951,0.9563098,0,0,0.18752152,0,0.7391213,0.652728,0,0,0,0,0,1
0,0.6404568,0.9913319,0,0,0.19480383,0,0.79166806,0.723542,0,0,0,0,0,1
0,0.6384244,1.0237336,0,0,0.19697754,0,0.8492822,0.7928597,0,0,0,0,0,1
0,0.62094915,1.038696,0,0,0.16844557,0,1.031878,0.8620167,0,0,0,0,0,1
0,0.5540035,0.8779795,0,0,0.1586903,0,0.92642516,0.6830975,0,0,0.003604263,0,0,1
0,0.52877796,0.8658749,0,0,0.15472496,0,1.193467,0.73876953,0,0,0.034254827,0,0,1
0,0.5498013,0.95652074,0,0,0.07319206,0,1.4710647,0.8694921,0,0,0.036981247,0,0,1
0,0.49363363,0.94087225,0,0,0.07369429,0,1.8059938,0.9855766,0,0,0.08117456,0,0,1
0,0.5498013,0.95652074,0,0,0.07319206,0,1.4710647,0.8694921,0,0,0.036981247,0,0,1
0,0.6089945,0.961526,0,0,0.09357052,0,1.1503795,0.7585148,0,0,0,0,0,1
0,0.70279163,1.0572743,0,0,0.12896018,0,0.9242699,0.7513654,0,0,0,0,0,1
0,0.65820014,0.92991227,0,0,0.1715068,0,0.68103695,0.5783489,0,0,0,0,0,1
0,0.57998544,0.78052044,0,0,0.18230622,0,0.5940963,0.45666373,0,0,0,0,0,1
0,0.57998544,0.78052044,0,0,0.18230622,0,0.5940963,0.45666373,0,0,0,0,0,1
0,0.6726655,1.1168518,0,0,0.25358713,0,0.9658358,1.0388322,0,0,0,0,0,1
0,0.7167256,1.3393626,0,0,0.318339,0,1.2409958,1.4257952,0,0,0,0,0,1
0,0.6701846,1.3862548,0,0,0.3513744,0,1.4190276,1.5869513,0,0,0,0.008802811,0,1
0,0.6191931,1.1652184,0,0,0.27712536,0,1.1264535,1.2049276,0,0,0,0,0,1
0,0.71233124,1.2189043,0,0,0.26218462,0,1.035141,1.1657774,0,0,0,0,0,1
0,0,3,1,0,0,0,0,0,0,6,0,2,0,2
0,0,4,1,0,1,0,0,0,0,5,0,2,0,2
0,0,3,0,0,0,0,0,0,0,5,0,2,0,2
0,0,3,0,0,0,0,0,0,0,3,0,0,0,2
0,0,3,0,0,1,0,0,0,0,3,0,0,0,2
0,0,2,0,0,1,0,0,0,0,3,0,0,0,2
0,0,3,0,0,1,0,0,0,0,4,0,0,0,2
0,0,4,0,0,1,0,0,0,0,4,0,0,0,2
0,0,3,0,0,0,0,0,0,0,5,0,0,0,2
0,0,4,0,0,0,0,0,0,0,5,0,0,0,2
0,0,4,0,0,0,0,0,0,0,4,0,0,0,2
0,0,3,0,0,0,0,0,0,0,4,0,0,0,2
0,0,2,0,0,0,0,0,0,0,3,0,0,0,2
0,0,2,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
0,0,1,0,0,0,0,0,0,0,6,0,0,0,2
0,0,2,0,0,0,0,0,0,0,4,0,0,0,2
0,0,1,0,0,0,0,0,0,0,4,0,0,0,2
0,0,2,0,0,0,0,0,0,0,5,0,0,0,2
0,0,3,0,0,0,0,0,0,0,5,1,0,0,2
0,0,3,0,0,0,0,0,0,0,6,1,0,0,2
0,0,3,0,0,0,0,0,0,0,5,1,0,0,2
0,0,2,0,0,0,0,0,0,0,3,0,0,0,2
0,0,2,0,0,0,0,0,0,0,3,2,0,0,2
0,0,1,0,0,0,0,0,0,0,4,1,0,0,2
0,0,2,0,0,0,0,0,0,0,3,2,0,0,2
0,0,3,0,0,0,0,0,0,0,3,2,0,0,2
0,0,2,0,0,0,0,0,0,0,4,1,2,0,2
0,0,3,0,0,0,0,0,0,0,2,2,1,0,2
0,0,2,0,0,0,0,0,0,0,2,2,0,0,2
0,0,3,0,0,0,0,0,0,0,2,2,0,0,2
0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
0,0,3,0,0,0,0,0,0,0,2,2,0,0,2
0,0,2,0,0,0,0,0,0,0,4,2,0,0,2
0,0,2,0,0,0,0,0,0,0,5,2,0,0,2
0,0,2,0,0,0,0,0,0,2,3,0,0,0,2
0,0,2,0,0,0,0,0,0,2,2,0,0,0,2
0,0,2,0,0,0,0,0,0,2,2,0,1,0,2
0,0,2,0,0,0,0,0,0,3,2,0,1,0,2
0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
0,0,2,1,0,1,0,0,0,0,4,0,2,0,2
0,0,4.29,0,0,0,0.16,0,0,0,5.04,1.03,0,0,2
0,0,3.41,0,0,0,0.14,0,0,0,4.17,0.87,0,0,2
0,0,2.59,0,0,0,0,0,0,0,2.97,0.66,0,0,2
0,0,2.87,0,0,0,0,0,0,0,3.22,0.71,0,0,2
0,0,2.47,0,0,0,0,0,0,0,2.78,0.63,0,0,2
0,0,3.06,0,0,0,0.03,0,0,0,3.52,0.76,0,0,2
0,0,3.47,0,0,0,0.05,0,0,0,3.94,0.84,0,0,2
0,0,2.96,0,0,0,0.08,0,0,0,3.59,0.76,0,0,2
0,0,3.36,0,0,0,0.11,0,0,0,4.01,0.84,0,0,2
0,0,3.17,0,0,0,0.06,0,0,0,3.71,0.79,0,0,2
0,0,2.77,0,0,0,0.04,0,0,0,3.28,0.71,0,0,2
0,0,2.19,0,0,0,0,0,0,0,2.55,0.58,0,0,2
0,0,1.88,0,0,0,0,0,0,0,1.69,0.47,0,0,2
0,0,1.42,0,0,0,0,0,0,0,1.7,0.42,0,0,2
0,0,2.43,0,0,0,0.06,0,0,0,3.08,0.67,0,0,2
0,0,2.38,0,0,0,0,0,0,0,2.85,0.63,0,0,2
0,0,1.98,0,0,0,0,0,0,0,2.42,0.55,0,0,2
0,0,2.56,0,0,0,0.05,0,0,0,3.16,0.68,0,0,2
0,0,3.21,0,0,0,0.09,0,0,0,3.78,0.81,0,0,2
0,0,3.39,0,0,0,0.14,0,0,0,4.08,0.86,0,0,2
0,0,3.21,0,0,0,0.09,0,0,0,3.78,0.81,0,0,2
0,0,2.19,0,0,0,0,0,0,0,2.55,0.58,0,0,2
0,0,2.71,0,0,0,0,0,0,0,2.94,0.68,0,0,2
0,0,2.23,0,0,0,0,0,0,0,2.61,0.6,0,0,2
0,0,2.71,0,0,0,0,0,0,0,2.94,0.68,0,0,2
0,0,3.1,0,0,0,0.01,0,0,0,3.37,0.76,0,0,2
0,0,3.09,0,0,0,0.07,0,0,0,3.63,0.79,0,0,2
0,0,3.15,0,0,0,0,0,0,0,3.36,0.77,0,0,2
0,0,2.53,0,0,0,0,0,0,0,2.64,0.64,0,0,2
0,0,2.92,0,0,0,0,0,0,0,3.07,0.71,0,0,2
0,0,1.68,0,0,0,0,0,0,0,1.5,0.42,0,0,2
0,0,2.92,0,0,0,0,0,0,0,3.07,0.71,0,0,2
0,0,2.89,0,0,0,0.02,0,0,0,3.24,0.73,0,0,2
0,0,3.07,0,0,0,0.07,0,0,0,3.54,0.78,0,0,2
0,0,2.62,0,0,0,0,0,0,0,3.11,0.66,0,0,2
0,0,2.44,0,0,0,0,0,0,0,2.79,0.61,0,0,2
0,0,2.67,0,0,0,0,0,0,0,3.11,0.66,0,0,2
0,0,2.89,0,0,0,0,0,0,0,3.39,0.7,0,0,2
0,0,1.66,0,0,0,0,0,0,0,1.69,0.45,0,0,2
0,0,3.29,0,0,0,0.07,0,0,0,3.89,0.82,0,0,2
0,0,3.44,0,0,0.38,0,0,0,0,5.1,0.73,0,0,2
0,0,3.01,0,0,0.33,0,0,0,0,4.55,0.67,0,0,2
0,0,2.19,0.05,0,0.25,0,0,0,0,3.41,0.5,0,0,2
0,0,2.31,0.03,0,0.27,0,0,0,0,3.57,0.51,0,0,2
0,0,2.06,0.06,0,0.24,0,0,0,0,3.24,0.49,0,0,2
0,0,2.61,0.01,0,0.31,0,0,0,0,3.99,0.58,0,0,2
0,0,2.87,0,0,0.33,0,0,0,0,4.32,0.6,0,0,2
0,0,2.79,0,0,0.33,0,0,0,0,4.27,0.65,0,0,2
0,0,3.05,0,0,0.36,0,0,0,0,4.59,0.67,0,0,2
0,0,2.75,0,0,0.32,0,0,0,0,4.16,0.59,0,0,2
0,0,2.49,0.02,0,0.29,0,0,0,0,3.84,0.57,0,0,2
0,0,1.93,0.08,0,0.23,0,0,0,0,3.09,0.48,0,0,2
0,0,1.08,0.15,0,0.1,0,0,0,0,1.89,0.27,0,0,2
0,0,1.43,0.13,0,0.17,0,0,0,0,2.45,0.43,0,0,2
0,0,2.57,0.02,0,0.33,0,0,0,0,4.04,0.69,0,0,2
0,0,2.23,0.05,0,0.27,0,0,0,0,3.52,0.55,0,0,2
0,0,1.97,0.08,0,0.24,0,0,0,0,3.19,0.54,0,0,2
0,0,2.53,0.02,0,0.31,0,0,0,0,3.94,0.63,0,0,2
0,0,2.92,0,0,0.36,0,0,0,0,4.47,0.7,0,0,2
0,0,3.21,0,0,0.4,0,0,0,0,4.9,0.77,0,0,2
0,0,2.92,0,0,0.36,0,0,0,0,4.47,0.7,0,0,2
0,0,1.93,0.08,0,0.23,0,0,0,0,3.09,0.48,0,0,2
0,0,2.19,0.06,0,0.28,0,0,0,0,3.5,0.58,0,0,2
0,0,2.1,0.07,0,0.27,0,0,0,0,3.39,0.59,0,0,2
0,0,2.19,0.06,0,0.28,0,0,0,0,3.5,0.58,0,0,2
0,0,2.45,0.03,0,0.31,0,0,0,0,3.83,0.6,0,0,2
0,0,2.58,0.02,0,0.29,0,0,0,0,4,0.62,0,0,2
0,0,2.27,0.04,0,0.27,0,0,0,0,3.55,0.54,0,0,2
0,0,1.9,0.08,0,0.25,0,0,0,0,3.08,0.51,0,0,2
0,0,2.16,0.05,0,0.28,0,0,0,0,3.41,0.53,0,0,2
0,0,1.04,0.16,0,0.09,0,0,0,0,1.81,0.25,0,0,2
0,0,2.16,0.05,0,0.28,0,0,0,0,3.41,0.53,0,0,2
0,0,2.49,0.03,0,0.32,0,0,0,0,3.92,0.65,0,0,2
0,0,2.78,0,0,0.37,0,0,0,0,4.35,0.73,0,0,2
0,0,2.38,0.03,0,0.24,0,0,0,0,3.61,0.45,0,0,2
0,0,2.08,0.06,0,0.2,0,0,0,0,3.18,0.38,0,0,2
0,0,2.2,0.05,0,0.21,0,0,0,0,3.34,0.4,0,0,2
0,0,2.44,0.02,0,0.23,0,0,0.01,0,3.64,0.42,0,0,2
0,0,1.11,0.15,0,0.11,0,0,0,0,1.98,0.32,0,0,2
0,0,2.63,0.01,0,0.29,0,0,0,0,4.03,0.61,0,0,2
0,0,2.52,0,0,0,0,0,0,0,3.18,0.85,0.36,0,2
0,0,2.02,0,0,0,0,0,0,0,2.59,0.76,0.34,0,2
0,0,1.45,0,0,0,0,0,0,0,1.88,0.63,0.32,0,2
0,0,1.66,0,0,0,0,0,0,0,2.14,0.67,0.35,0,2
0,0,1.49,0,0,0,0,0,0,0,1.93,0.63,0.34,0,2
0,0,1.85,0,0,0,0,0,0,0,2.38,0.72,0.36,0,2
0,0,2.02,0,0,0,0,0,0,0,2.59,0.76,0.36,0,2
0,0,1.81,0,0,0,0,0,0,0,2.35,0.73,0.34,0,2
0,0,1.98,0,0,0,0,0,0,0,2.56,0.77,0.34,0,2
0,0,1.8,0,0,0,0,0,0,0,2.33,0.72,0.33,0,2
0,0,1.63,0,0,0,0,0,0,0,2.12,0.68,0.33,0,2
0,0,1.28,0.01,0,0,0,0,0,0,1.67,0.59,0.31,0,2
0,0,0.84,0.08,0,0,0,0,0,0,1.08,0.45,0.27,0,2
0,0,0.94,0.02,0,0,0,0,0,0,1.25,0.51,0.31,0,2
0,0,1.66,0,0,0,0,0,0,0,2.18,0.71,0.34,0,2
0,0,1.46,0,0,0,0,0,0,0,1.91,0.64,0.33,0,2
0,0,1.29,0,0,0,0,0,0,0,1.7,0.6,0.32,0,2
0,0,1.64,0,0,0,0,0,0,0,2.15,0.69,0.34,0,2
0,0,1.91,0,0,0,0,0,0,0,2.5,0.77,0.34,0,2
0,0,2.09,0,0,0,0,0,0,0,2.74,0.82,0.35,0,2
0,0,1.91,0,0,0,0,0,0,0,2.5,0.77,0.34,0,2
0,0,1.28,0.01,0,0,0,0,0,0,1.67,0.59,0.31,0,2
0,0,1.48,0,0,0,0,0,0,0,1.96,0.67,0.32,0,2
0,0,1.39,0,0,0,0,0,0,0,1.84,0.64,0.32,0,2
0,0,1.48,0,0,0,0,0,0,0,1.96,0.67,0.32,0,2
0,0,1.65,0,0,0,0,0,0,0,2.17,0.71,0.32,0,2
0,0,1.76,0,0,0,0,0,0,0,2.28,0.7,0.33,0,2
0,0,1.57,0,0,0,0,0,0,0,2.04,0.67,0.31,0,2
0,0,1.3,0,0,0,0,0,0,0,1.72,0.62,0.31,0,2
0,0,1.47,0,0,0,0,0,0,0,1.93,0.66,0.31,0,2
0,0,0.7,0.07,0,0,0,0,0,0,0.93,0.43,0.28,0,2
0,0,1.47,0,0,0,0,0,0,0,1.93,0.66,0.31,0,2
0,0,1.66,0,0,0,0,0,0,0,2.19,0.72,0.33,0,2
0,0,1.84,0,0,0,0,0,0,0,2.43,0.77,0.34,0,2
0,0,1.51,0,0,0,0,0,0,0,2.02,0.66,0.4,0,2
0,0,1.33,0,0,0,0,0,0,0,1.78,0.6,0.39,0,2
0,0,1.43,0,0,0,0,0,0,0,1.9,0.62,0.4,0,2
0,0,1.55,0,0,0,0,0,0,0,2.07,0.65,0.44,0,2
0,0,0.86,0.07,0,0,0,0,0,0,1.11,0.46,0.28,0,2
0,0,2,0,0,0,0,0,0,0,2.53,0.72,0.34,0,2
0,0,2.52,0,0,0,0,0,0,0,3.18,0.85,0.36,0,2
0,0,2.02,0,0,0,0,0,0,0,2.59,0.76,0.34,0,2
0,0,1.45,0,0,0,0,0,0,0,1.88,0.63,0.32,0,2
0,0,1.66,0,0,0,0,0,0,0,2.14,0.67,0.35,0,2
0,0,1.49,0,0,0,0,0,0,0,1.93,0.63,0.34,0,2
0,0,1.85,0,0,0,0,0,0,0,2.38,0.72,0.36,0,2
0,0,2.02,0,0,0,0,0,0,0,2.59,0.76,0.36,0,2
0,0,1.81,0,0,0,0,0,0,0,2.35,0.73,0.34,0,2
0,0,1.98,0,0,0,0,0,0,0,2.56,0.77,0.34,0,2
0,0,1.8,0,0,0,0,0,0,0,2.33,0.72,0.33,0,2
0,0,1.63,0,0,0,0,0,0,0,2.12,0.68,0.33,0,2
0,0,1.28,0.01,0,0,0,0,0,0,1.67,0.59,0.31,0,2
0,0,0.84,0.08,0,0,0,0,0,0,1.08,0.45,0.27,0,2
0,0,0.94,0.02,0,0,0,0,0,0,1.25,0.51,0.31,0,2
0,0,1.66,0,0,0,0,0,0,0,2.18,0.71,0.34,0,2
0,0,1.46,0,0,0,0,0,0,0,1.91,0.64,0.33,0,2
0,0,1.29,0,0,0,0,0,0,0,1.7,0.6,0.32,0,2
0,0,1.64,0,0,0,0,0,0,0,2.15,0.69,0.34,0,2
0,0,1.91,0,0,0,0,0,0,0,2.5,0.77,0.34,0,2
0,0,2.09,0,0,0,0,0,0,0,2.74,0.82,0.35,0,2
0,0,1.91,0,0,0,0,0,0,0,2.5,0.77,0.34,0,2
0,0,1.28,0.01,0,0,0,0,0,0,1.67,0.59,0.31,0,2
0,0,1.48,0,0,0,0,0,0,0,1.96,0.67,0.32,0,2
0,0,1.39,0,0,0,0,0,0,0,1.84,0.64,0.32,0,2
0,0,1.48,0,0,0,0,0,0,0,1.96,0.67,0.32,0,2
0,0,1.65,0,0,0,0,0,0,0,2.17,0.71,0.32,0,2
0,0,1.76,0,0,0,0,0,0,0,2.28,0.7,0.33,0,2
0,0,1.57,0,0,0,0,0,0,0,2.04,0.67,0.31,0,2
0,0,1.3,0,0,0,0,0,0,0,1.72,0.62,0.31,0,2
0,0,1.47,0,0,0,0,0,0,0,1.93,0.66,0.31,0,2
0,0,0.7,0.07,0,0,0,0,0,0,0.93,0.43,0.28,0,2
0,0,1.47,0,0,0,0,0,0,0,1.93,0.66,0.31,0,2
0,0,1.66,0,0,0,0,0,0,0,2.19,0.72,0.33,0,2
0,0,1.84,0,0,0,0,0,0,0,2.43,0.77,0.34,0,2
0,0,1.51,0,0,0,0,0,0,0,2.02,0.66,0.4,0,2
0,0,1.33,0,0,0,0,0,0,0,1.78,0.6,0.39,0,2
0,0,1.43,0,0,0,0,0,0,0,1.9,0.62,0.4,0,2
0,0,1.55,0,0,0,0,0,0,0,2.07,0.65,0.44,0,2
0,0,0.86,0.07,0,0,0,0,0,0,1.11,0.46,0.28,0,2
0,0,2,0,0,0,0,0,0,0,2.53,0.72,0.34,0,2
0,0,2.52,0,0,0,0,0,0,0,3.18,0.85,0.36,0,2
0,0,2.02,0,0,0,0,0,0,0,2.59,0.76,0.34,0,2
0,0,1.45,0,0,0,0,0,0,0,1.88,0.63,0.32,0,2
0,0,1.66,0,0,0,0,0,0,0,2.14,0.67,0.35,0,2
0,0,1.49,0,0,0,0,0,0,0,1.93,0.63,0.34,0,2
0,0,1.85,0,0,0,0,0,0,0,2.38,0.72,0.36,0,2
0,0,2.02,0,0,0,0,0,0,0,2.59,0.76,0.36,0,2
0,0,1.81,0,0,0,0,0,0,0,2.35,0.73,0.34,0,2
0,0,1.98,0,0,0,0,0,0,0,2.56,0.77,0.34,0,2
0,0,1.8,0,0,0,0,0,0,0,2.33,0.72,0.33,0,2
0,0,1.63,0,0,0,0,0,0,0,2.12,0.68,0.33,0,2
0,0,1.28,0.01,0,0,0,0,0,0,1.67,0.59,0.31,0,2
0,0,0.84,0.08,0,0,0,0,0,0,1.08,0.45,0.27,0,2
0,0,0.94,0.02,0,0,0,0,0,0,1.25,0.51,0.31,0,2
0,0,1.66,0,0,0,0,0,0,0,2.18,0.71,0.34,0,2
0,0,1.46,0,0,0,0,0,0,0,1.91,0.64,0.33,0,2
0,0,1.29,0,0,0,0,0,0,0,1.7,0.6,0.32,0,2
